date_key,full_date,year,month,day,day_of_week,is_weekend,is_finals
2867,2019-11-06,2019,11,6,Wednesday,0,0
2868,2019-11-07,2019,11,7,Thursday,0,0
2869,2019-11-08,2019,11,8,Friday,0,0
2870,2019-11-09,2019,11,9,Saturday,1,0
2871,2019-11-10,2019,11,10,Sunday,1,0
2872,2019-11-11,2019,11,11,Monday,0,0
2873,2019-11-12,2019,11,12,Tuesday,0,0
2874,2019-11-13,2019,11,13,Wednesday,0,0
2875,2019-11-14,2019,11,14,Thursday,0,0
2876,2019-11-15,2019,11,15,Friday,0,0
2877,2019-11-16,2019,11,16,Saturday,1,0
2878,2019-11-17,2019,11,17,Sunday,1,0
2879,2019-11-18,2019,11,18,Monday,0,0
2880,2019-11-19,2019,11,19,Tuesday,0,0
2881,2019-11-20,2019,11,20,Wednesday,0,0
2882,2019-11-21,2019,11,21,Thursday,0,0
2883,2019-11-22,2019,11,22,Friday,0,0
2884,2019-11-23,2019,11,23,Saturday,1,0
2885,2019-11-24,2019,11,24,Sunday,1,0
2886,2019-11-25,2019,11,25,Monday,0,0
2887,2019-11-26,2019,11,26,Tuesday,0,0
2888,2019-11-27,2019,11,27,Wednesday,0,0
2889,2019-11-28,2019,11,28,Thursday,0,0
2890,2019-11-29,2019,11,29,Friday,0,0
2891,2019-11-30,2019,11,30,Saturday,1,0
2892,2019-12-01,2019,12,1,Sunday,1,0
2893,2019-12-02,2019,12,2,Monday,0,0
2894,2019-12-03,2019,12,3,Tuesday,0,0
2895,2019-12-04,2019,12,4,Wednesday,0,0
2896,2019-12-05,2019,12,5,Thursday,0,0
2897,2019-12-06,2019,12,6,Friday,0,0
2898,2019-12-07,2019,12,7,Saturday,1,0
2899,2019-12-08,2019,12,8,Sunday,1,0
2900,2019-12-09,2019,12,9,Monday,0,0
2901,2019-12-10,2019,12,10,Tuesday,0,0
2902,2019-12-11,2019,12,11,Wednesday,0,0
2903,2019-12-12,2019,12,12,Thursday,0,0
2904,2019-12-13,2019,12,13,Friday,0,0
2905,2019-12-14,2019,12,14,Saturday,1,0
2906,2019-12-15,2019,12,15,Sunday,1,0
2907,2019-12-16,2019,12,16,Monday,0,0
2908,2019-12-17,2019,12,17,Tuesday,0,0
2909,2019-12-18,2019,12,18,Wednesday,0,0
2910,2019-12-19,2019,12,19,Thursday,0,0
2911,2019-12-20,2019,12,20,Friday,0,0
2912,2019-12-21,2019,12,21,Saturday,1,0
2913,2019-12-22,2019,12,22,Sunday,1,0
2914,2019-12-23,2019,12,23,Monday,0,0
2915,2019-12-24,2019,12,24,Tuesday,0,0
2916,2019-12-25,2019,12,25,Wednesday,0,0
2917,2019-12-26,2019,12,26,Thursday,0,0
2918,2019-12-27,2019,12,27,Friday,0,0
2919,2019-12-28,2019,12,28,Saturday,1,0
2920,2019-12-29,2019,12,29,Sunday,1,0
2921,2019-12-30,2019,12,30,Monday,0,0
2922,2019-12-31,2019,12,31,Tuesday,0,0
2923,2020-01-01,2020,1,1,Wednesday,0,0
2924,2020-01-02,2020,1,2,Thursday,0,0
2925,2020-01-03,2020,1,3,Friday,0,0
2926,2020-01-04,2020,1,4,Saturday,1,0
2927,2020-01-05,2020,1,5,Sunday,1,0
2928,2020-01-06,2020,1,6,Monday,0,0
2929,2020-01-07,2020,1,7,Tuesday,0,0
2930,2020-01-08,2020,1,8,Wednesday,0,0
2931,2020-01-09,2020,1,9,Thursday,0,0
2932,2020-01-10,2020,1,10,Friday,0,0
2933,2020-01-11,2020,1,11,Saturday,1,0
2934,2020-01-12,2020,1,12,Sunday,1,0
2935,2020-01-13,2020,1,13,Monday,0,0
2936,2020-01-14,2020,1,14,Tuesday,0,0
2937,2020-01-15,2020,1,15,Wednesday,0,0
2938,2020-01-16,2020,1,16,Thursday,0,0
2939,2020-01-17,2020,1,17,Friday,0,0
2940,2020-01-18,2020,1,18,Saturday,1,0
2941,2020-01-19,2020,1,19,Sunday,1,0
2942,2020-01-20,2020,1,20,Monday,0,0
2943,2020-01-21,2020,1,21,Tuesday,0,0
2944,2020-01-22,2020,1,22,Wednesday,0,0
2945,2020-01-23,2020,1,23,Thursday,0,0
2946,2020-01-24,2020,1,24,Friday,0,0
2947,2020-01-25,2020,1,25,Saturday,1,0
2948,2020-01-26,2020,1,26,Sunday,1,0
2949,2020-01-27,2020,1,27,Monday,0,0
2950,2020-01-28,2020,1,28,Tuesday,0,0
2951,2020-01-29,2020,1,29,Wednesday,0,0
2952,2020-01-30,2020,1,30,Thursday,0,0
2953,2020-01-31,2020,1,31,Friday,0,0
2954,2020-02-01,2020,2,1,Saturday,1,0
2955,2020-02-02,2020,2,2,Sunday,1,0
2956,2020-02-03,2020,2,3,Monday,0,0
2957,2020-02-04,2020,2,4,Tuesday,0,0
2958,2020-02-05,2020,2,5,Wednesday,0,0
2959,2020-02-06,2020,2,6,Thursday,0,0
2960,2020-02-07,2020,2,7,Friday,0,0
2961,2020-02-08,2020,2,8,Saturday,1,0
2962,2020-02-09,2020,2,9,Sunday,1,0
2963,2020-02-10,2020,2,10,Monday,0,0
2964,2020-02-11,2020,2,11,Tuesday,0,0
2965,2020-02-12,2020,2,12,Wednesday,0,0
2966,2020-02-13,2020,2,13,Thursday,0,0
2967,2020-02-14,2020,2,14,Friday,0,0
2968,2020-02-15,2020,2,15,Saturday,1,0
2969,2020-02-16,2020,2,16,Sunday,1,0
2970,2020-02-17,2020,2,17,Monday,0,0
2971,2020-02-18,2020,2,18,Tuesday,0,0
2972,2020-02-19,2020,2,19,Wednesday,0,0
2973,2020-02-20,2020,2,20,Thursday,0,0
2974,2020-02-21,2020,2,21,Friday,0,0
2975,2020-02-22,2020,2,22,Saturday,1,0
2976,2020-02-23,2020,2,23,Sunday,1,0
2977,2020-02-24,2020,2,24,Monday,0,0
2978,2020-02-25,2020,2,25,Tuesday,0,0
2979,2020-02-26,2020,2,26,Wednesday,0,0
2980,2020-02-27,2020,2,27,Thursday,0,0
2981,2020-02-28,2020,2,28,Friday,0,0
2982,2020-02-29,2020,2,29,Saturday,1,0
2983,2020-03-01,2020,3,1,Sunday,1,0
2984,2020-03-02,2020,3,2,Monday,0,0
2985,2020-03-03,2020,3,3,Tuesday,0,0
2986,2020-03-04,2020,3,4,Wednesday,0,0
2987,2020-03-05,2020,3,5,Thursday,0,0
2988,2020-03-06,2020,3,6,Friday,0,0
2989,2020-03-07,2020,3,7,Saturday,1,0
2990,2020-03-08,2020,3,8,Sunday,1,0
2991,2020-03-09,2020,3,9,Monday,0,0
2992,2020-03-10,2020,3,10,Tuesday,0,0
2993,2020-03-11,2020,3,11,Wednesday,0,0
2994,2020-03-12,2020,3,12,Thursday,0,0
2995,2020-03-13,2020,3,13,Friday,0,0
2996,2020-03-14,2020,3,14,Saturday,1,0
2997,2020-03-15,2020,3,15,Sunday,1,0
2998,2020-03-16,2020,3,16,Monday,0,0
2999,2020-03-17,2020,3,17,Tuesday,0,0
3000,2020-03-18,2020,3,18,Wednesday,0,0
3001,2020-03-19,2020,3,19,Thursday,0,0
3002,2020-03-20,2020,3,20,Friday,0,0
3003,2020-03-21,2020,3,21,Saturday,1,0
3004,2020-03-22,2020,3,22,Sunday,1,0
3005,2020-03-23,2020,3,23,Monday,0,0
3006,2020-03-24,2020,3,24,Tuesday,0,0
3007,2020-03-25,2020,3,25,Wednesday,0,0
3008,2020-03-26,2020,3,26,Thursday,0,0
3009,2020-03-27,2020,3,27,Friday,0,0
3010,2020-03-28,2020,3,28,Saturday,1,0
3011,2020-03-29,2020,3,29,Sunday,1,0
3012,2020-03-30,2020,3,30,Monday,0,0
3013,2020-03-31,2020,3,31,Tuesday,0,0
3014,2020-04-01,2020,4,1,Wednesday,0,0
3015,2020-04-02,2020,4,2,Thursday,0,0
3016,2020-04-03,2020,4,3,Friday,0,0
3017,2020-04-04,2020,4,4,Saturday,1,0
3018,2020-04-05,2020,4,5,Sunday,1,0
3019,2020-04-06,2020,4,6,Monday,0,0
3020,2020-04-07,2020,4,7,Tuesday,0,0
3021,2020-04-08,2020,4,8,Wednesday,0,0
3022,2020-04-09,2020,4,9,Thursday,0,0
3023,2020-04-10,2020,4,10,Friday,0,0
3024,2020-04-11,2020,4,11,Saturday,1,0
3025,2020-04-12,2020,4,12,Sunday,1,0
3026,2020-04-13,2020,4,13,Monday,0,0
3027,2020-04-14,2020,4,14,Tuesday,0,0
3028,2020-04-15,2020,4,15,Wednesday,0,0
3029,2020-04-16,2020,4,16,Thursday,0,0
3030,2020-04-17,2020,4,17,Friday,0,0
3031,2020-04-18,2020,4,18,Saturday,1,0
3032,2020-04-19,2020,4,19,Sunday,1,0
3033,2020-04-20,2020,4,20,Monday,0,0
3034,2020-04-21,2020,4,21,Tuesday,0,0
3035,2020-04-22,2020,4,22,Wednesday,0,0
3036,2020-04-23,2020,4,23,Thursday,0,0
3037,2020-04-24,2020,4,24,Friday,0,0
3038,2020-04-25,2020,4,25,Saturday,1,0
3039,2020-04-26,2020,4,26,Sunday,1,0
3040,2020-04-27,2020,4,27,Monday,0,0
3041,2020-04-28,2020,4,28,Tuesday,0,0
3042,2020-04-29,2020,4,29,Wednesday,0,0
3043,2020-04-30,2020,4,30,Thursday,0,0
3044,2020-05-01,2020,5,1,Friday,0,0
3045,2020-05-02,2020,5,2,Saturday,1,0
3046,2020-05-03,2020,5,3,Sunday,1,0
3047,2020-05-04,2020,5,4,Monday,0,0
3048,2020-05-05,2020,5,5,Tuesday,0,0
3049,2020-05-06,2020,5,6,Wednesday,0,0
3050,2020-05-07,2020,5,7,Thursday,0,0
3051,2020-05-08,2020,5,8,Friday,0,0
3052,2020-05-09,2020,5,9,Saturday,1,0
3053,2020-05-10,2020,5,10,Sunday,1,0
3054,2020-05-11,2020,5,11,Monday,0,0
3055,2020-05-12,2020,5,12,Tuesday,0,0
3056,2020-05-13,2020,5,13,Wednesday,0,0
3057,2020-05-14,2020,5,14,Thursday,0,0
3058,2020-05-15,2020,5,15,Friday,0,0
3059,2020-05-16,2020,5,16,Saturday,1,0
3060,2020-05-17,2020,5,17,Sunday,1,0
3061,2020-05-18,2020,5,18,Monday,0,0
3062,2020-05-19,2020,5,19,Tuesday,0,0
3063,2020-05-20,2020,5,20,Wednesday,0,0
3064,2020-05-21,2020,5,21,Thursday,0,0
3065,2020-05-22,2020,5,22,Friday,0,0
3066,2020-05-23,2020,5,23,Saturday,1,0
3067,2020-05-24,2020,5,24,Sunday,1,0
3068,2020-05-25,2020,5,25,Monday,0,0
3069,2020-05-26,2020,5,26,Tuesday,0,0
3070,2020-05-27,2020,5,27,Wednesday,0,0
3071,2020-05-28,2020,5,28,Thursday,0,0
3072,2020-05-29,2020,5,29,Friday,0,0
3073,2020-05-30,2020,5,30,Saturday,1,0
3074,2020-05-31,2020,5,31,Sunday,1,0
3075,2020-06-01,2020,6,1,Monday,0,0
3076,2020-06-02,2020,6,2,Tuesday,0,0
3077,2020-06-03,2020,6,3,Wednesday,0,0
3078,2020-06-04,2020,6,4,Thursday,0,0
3079,2020-06-05,2020,6,5,Friday,0,0
3080,2020-06-06,2020,6,6,Saturday,1,0
3081,2020-06-07,2020,6,7,Sunday,1,0
3082,2020-06-08,2020,6,8,Monday,0,0
3083,2020-06-09,2020,6,9,Tuesday,0,0
3084,2020-06-10,2020,6,10,Wednesday,0,0
3085,2020-06-11,2020,6,11,Thursday,0,0
3086,2020-06-12,2020,6,12,Friday,0,0
3087,2020-06-13,2020,6,13,Saturday,1,0
3088,2020-06-14,2020,6,14,Sunday,1,0
3089,2020-06-15,2020,6,15,Monday,0,0
3090,2020-06-16,2020,6,16,Tuesday,0,0
3091,2020-06-17,2020,6,17,Wednesday,0,0
3092,2020-06-18,2020,6,18,Thursday,0,0
3093,2020-06-19,2020,6,19,Friday,0,0
3094,2020-06-20,2020,6,20,Saturday,1,0
3095,2020-06-21,2020,6,21,Sunday,1,0
3096,2020-06-22,2020,6,22,Monday,0,0
3097,2020-06-23,2020,6,23,Tuesday,0,0
3098,2020-06-24,2020,6,24,Wednesday,0,0
3099,2020-06-25,2020,6,25,Thursday,0,0
3100,2020-06-26,2020,6,26,Friday,0,0
3101,2020-06-27,2020,6,27,Saturday,1,0
3102,2020-06-28,2020,6,28,Sunday,1,0
3103,2020-06-29,2020,6,29,Monday,0,0
3104,2020-06-30,2020,6,30,Tuesday,0,0
3105,2020-07-01,2020,7,1,Wednesday,0,0
3106,2020-07-02,2020,7,2,Thursday,0,0
3107,2020-07-03,2020,7,3,Friday,0,0
3108,2020-07-04,2020,7,4,Saturday,1,0
3109,2020-07-05,2020,7,5,Sunday,1,0
3110,2020-07-06,2020,7,6,Monday,0,0
3111,2020-07-07,2020,7,7,Tuesday,0,0
3112,2020-07-08,2020,7,8,Wednesday,0,0
3113,2020-07-09,2020,7,9,Thursday,0,0
3114,2020-07-10,2020,7,10,Friday,0,0
3115,2020-07-11,2020,7,11,Saturday,1,0
3116,2020-07-12,2020,7,12,Sunday,1,0
3117,2020-07-13,2020,7,13,Monday,0,0
3118,2020-07-14,2020,7,14,Tuesday,0,0
3119,2020-07-15,2020,7,15,Wednesday,0,0
3120,2020-07-16,2020,7,16,Thursday,0,0
3121,2020-07-17,2020,7,17,Friday,0,0
3122,2020-07-18,2020,7,18,Saturday,1,0
3123,2020-07-19,2020,7,19,Sunday,1,0
3124,2020-07-20,2020,7,20,Monday,0,0
3125,2020-07-21,2020,7,21,Tuesday,0,0
3126,2020-07-22,2020,7,22,Wednesday,0,0
3127,2020-07-23,2020,7,23,Thursday,0,0
3128,2020-07-24,2020,7,24,Friday,0,0
3129,2020-07-25,2020,7,25,Saturday,1,0
3130,2020-07-26,2020,7,26,Sunday,1,0
3131,2020-07-27,2020,7,27,Monday,0,0
3132,2020-07-28,2020,7,28,Tuesday,0,0
3133,2020-07-29,2020,7,29,Wednesday,0,0
3134,2020-07-30,2020,7,30,Thursday,0,0
3135,2020-07-31,2020,7,31,Friday,0,0
3136,2020-08-01,2020,8,1,Saturday,1,0
3137,2020-08-02,2020,8,2,Sunday,1,0
3138,2020-08-03,2020,8,3,Monday,0,0
3139,2020-08-04,2020,8,4,Tuesday,0,0
3140,2020-08-05,2020,8,5,Wednesday,0,0
3141,2020-08-06,2020,8,6,Thursday,0,0
3142,2020-08-07,2020,8,7,Friday,0,0
3143,2020-08-08,2020,8,8,Saturday,1,0
3144,2020-08-09,2020,8,9,Sunday,1,0
3145,2020-08-10,2020,8,10,Monday,0,0
3146,2020-08-11,2020,8,11,Tuesday,0,0
3147,2020-08-12,2020,8,12,Wednesday,0,0
3148,2020-08-13,2020,8,13,Thursday,0,0
3149,2020-08-14,2020,8,14,Friday,0,0
3150,2020-08-15,2020,8,15,Saturday,1,0
3151,2020-08-16,2020,8,16,Sunday,1,0
3152,2020-08-17,2020,8,17,Monday,0,0
3153,2020-08-18,2020,8,18,Tuesday,0,0
3154,2020-08-19,2020,8,19,Wednesday,0,0
3155,2020-08-20,2020,8,20,Thursday,0,0
3156,2020-08-21,2020,8,21,Friday,0,0
3157,2020-08-22,2020,8,22,Saturday,1,0
3158,2020-08-23,2020,8,23,Sunday,1,0
3159,2020-08-24,2020,8,24,Monday,0,0
3160,2020-08-25,2020,8,25,Tuesday,0,0
3161,2020-08-26,2020,8,26,Wednesday,0,0
3162,2020-08-27,2020,8,27,Thursday,0,0
3163,2020-08-28,2020,8,28,Friday,0,0
3164,2020-08-29,2020,8,29,Saturday,1,0
3165,2020-08-30,2020,8,30,Sunday,1,0
3166,2020-08-31,2020,8,31,Monday,0,0
3167,2020-09-01,2020,9,1,Tuesday,0,0
3168,2020-09-02,2020,9,2,Wednesday,0,0
3169,2020-09-03,2020,9,3,Thursday,0,0
3170,2020-09-04,2020,9,4,Friday,0,0
3171,2020-09-05,2020,9,5,Saturday,1,0
3172,2020-09-06,2020,9,6,Sunday,1,0
3173,2020-09-07,2020,9,7,Monday,0,0
3174,2020-09-08,2020,9,8,Tuesday,0,0
3175,2020-09-09,2020,9,9,Wednesday,0,0
3176,2020-09-10,2020,9,10,Thursday,0,0
3177,2020-09-11,2020,9,11,Friday,0,0
3178,2020-09-12,2020,9,12,Saturday,1,0
3179,2020-09-13,2020,9,13,Sunday,1,0
3180,2020-09-14,2020,9,14,Monday,0,0
3181,2020-09-15,2020,9,15,Tuesday,0,0
3182,2020-09-16,2020,9,16,Wednesday,0,0
3183,2020-09-17,2020,9,17,Thursday,0,0
3184,2020-09-18,2020,9,18,Friday,0,0
3185,2020-09-19,2020,9,19,Saturday,1,0
3186,2020-09-20,2020,9,20,Sunday,1,0
3187,2020-09-21,2020,9,21,Monday,0,0
3188,2020-09-22,2020,9,22,Tuesday,0,0
3189,2020-09-23,2020,9,23,Wednesday,0,0
3190,2020-09-24,2020,9,24,Thursday,0,0
3191,2020-09-25,2020,9,25,Friday,0,0
3192,2020-09-26,2020,9,26,Saturday,1,0
3193,2020-09-27,2020,9,27,Sunday,1,0
3194,2020-09-28,2020,9,28,Monday,0,0
3195,2020-09-29,2020,9,29,Tuesday,0,0
3196,2020-09-30,2020,9,30,Wednesday,0,0
3197,2020-10-01,2020,10,1,Thursday,0,0
3198,2020-10-02,2020,10,2,Friday,0,0
3199,2020-10-03,2020,10,3,Saturday,1,0
3200,2020-10-04,2020,10,4,Sunday,1,0
3201,2020-10-05,2020,10,5,Monday,0,0
3202,2020-10-06,2020,10,6,Tuesday,0,0
3203,2020-10-07,2020,10,7,Wednesday,0,0
3204,2020-10-08,2020,10,8,Thursday,0,0
3205,2020-10-09,2020,10,9,Friday,0,0
3206,2020-10-10,2020,10,10,Saturday,1,0
3207,2020-10-11,2020,10,11,Sunday,1,0
3208,2020-10-12,2020,10,12,Monday,0,0
3209,2020-10-13,2020,10,13,Tuesday,0,0
3210,2020-10-14,2020,10,14,Wednesday,0,0
3211,2020-10-15,2020,10,15,Thursday,0,0
3212,2020-10-16,2020,10,16,Friday,0,0
3213,2020-10-17,2020,10,17,Saturday,1,0
3214,2020-10-18,2020,10,18,Sunday,1,0
3215,2020-10-19,2020,10,19,Monday,0,0
3216,2020-10-20,2020,10,20,Tuesday,0,0
3217,2020-10-21,2020,10,21,Wednesday,0,0
3218,2020-10-22,2020,10,22,Thursday,0,0
3219,2020-10-23,2020,10,23,Friday,0,0
3220,2020-10-24,2020,10,24,Saturday,1,0
3221,2020-10-25,2020,10,25,Sunday,1,0
3222,2020-10-26,2020,10,26,Monday,0,0
3223,2020-10-27,2020,10,27,Tuesday,0,0
3224,2020-10-28,2020,10,28,Wednesday,0,0
3225,2020-10-29,2020,10,29,Thursday,0,0
3226,2020-10-30,2020,10,30,Friday,0,0
3227,2020-10-31,2020,10,31,Saturday,1,0
3228,2020-11-01,2020,11,1,Sunday,1,0
3229,2020-11-02,2020,11,2,Monday,0,0
3230,2020-11-03,2020,11,3,Tuesday,0,0
3231,2020-11-04,2020,11,4,Wednesday,0,0
3232,2020-11-05,2020,11,5,Thursday,0,0
3233,2020-11-06,2020,11,6,Friday,0,0
3234,2020-11-07,2020,11,7,Saturday,1,0
3235,2020-11-08,2020,11,8,Sunday,1,0
3236,2020-11-09,2020,11,9,Monday,0,0
3237,2020-11-10,2020,11,10,Tuesday,0,0
3238,2020-11-11,2020,11,11,Wednesday,0,0
3239,2020-11-12,2020,11,12,Thursday,0,0
3240,2020-11-13,2020,11,13,Friday,0,0
3241,2020-11-14,2020,11,14,Saturday,1,0
3242,2020-11-15,2020,11,15,Sunday,1,0
3243,2020-11-16,2020,11,16,Monday,0,0
3244,2020-11-17,2020,11,17,Tuesday,0,0
3245,2020-11-18,2020,11,18,Wednesday,0,0
3246,2020-11-19,2020,11,19,Thursday,0,0
3247,2020-11-20,2020,11,20,Friday,0,0
3248,2020-11-21,2020,11,21,Saturday,1,0
3249,2020-11-22,2020,11,22,Sunday,1,0
3250,2020-11-23,2020,11,23,Monday,0,0
3251,2020-11-24,2020,11,24,Tuesday,0,0
3252,2020-11-25,2020,11,25,Wednesday,0,0
3253,2020-11-26,2020,11,26,Thursday,0,0
3254,2020-11-27,2020,11,27,Friday,0,0
3255,2020-11-28,2020,11,28,Saturday,1,0
3256,2020-11-29,2020,11,29,Sunday,1,0
3257,2020-11-30,2020,11,30,Monday,0,0
3258,2020-12-01,2020,12,1,Tuesday,0,0
3259,2020-12-02,2020,12,2,Wednesday,0,0
3260,2020-12-03,2020,12,3,Thursday,0,0
3261,2020-12-04,2020,12,4,Friday,0,0
3262,2020-12-05,2020,12,5,Saturday,1,0
3263,2020-12-06,2020,12,6,Sunday,1,0
3264,2020-12-07,2020,12,7,Monday,0,0
3265,2020-12-08,2020,12,8,Tuesday,0,0
3266,2020-12-09,2020,12,9,Wednesday,0,0
3267,2020-12-10,2020,12,10,Thursday,0,0
3268,2020-12-11,2020,12,11,Friday,0,0
3269,2020-12-12,2020,12,12,Saturday,1,0
3270,2020-12-13,2020,12,13,Sunday,1,0
3271,2020-12-14,2020,12,14,Monday,0,0
3272,2020-12-15,2020,12,15,Tuesday,0,0
3273,2020-12-16,2020,12,16,Wednesday,0,0
3274,2020-12-17,2020,12,17,Thursday,0,0
3275,2020-12-18,2020,12,18,Friday,0,0
3276,2020-12-19,2020,12,19,Saturday,1,0
3277,2020-12-20,2020,12,20,Sunday,1,0
3278,2020-12-21,2020,12,21,Monday,0,0
3279,2020-12-22,2020,12,22,Tuesday,0,0
3280,2020-12-23,2020,12,23,Wednesday,0,0
3281,2020-12-24,2020,12,24,Thursday,0,0
3282,2020-12-25,2020,12,25,Friday,0,0
3283,2020-12-26,2020,12,26,Saturday,1,0
3284,2020-12-27,2020,12,27,Sunday,1,0
3285,2020-12-28,2020,12,28,Monday,0,0
3286,2020-12-29,2020,12,29,Tuesday,0,0
3287,2020-12-30,2020,12,30,Wednesday,0,0
3288,2020-12-31,2020,12,31,Thursday,0,0
3289,2021-01-01,2021,1,1,Friday,0,0
3290,2021-01-02,2021,1,2,Saturday,1,0
3291,2021-01-03,2021,1,3,Sunday,1,0
3292,2021-01-04,2021,1,4,Monday,0,0
3293,2021-01-05,2021,1,5,Tuesday,0,0
3294,2021-01-06,2021,1,6,Wednesday,0,0
3295,2021-01-07,2021,1,7,Thursday,0,0
3296,2021-01-08,2021,1,8,Friday,0,0
3297,2021-01-09,2021,1,9,Saturday,1,0
3298,2021-01-10,2021,1,10,Sunday,1,0
3299,2021-01-11,2021,1,11,Monday,0,0
3300,2021-01-12,2021,1,12,Tuesday,0,0
3301,2021-01-13,2021,1,13,Wednesday,0,0
3302,2021-01-14,2021,1,14,Thursday,0,0
3303,2021-01-15,2021,1,15,Friday,0,0
3304,2021-01-16,2021,1,16,Saturday,1,0
3305,2021-01-17,2021,1,17,Sunday,1,0
3306,2021-01-18,2021,1,18,Monday,0,0
3307,2021-01-19,2021,1,19,Tuesday,0,0
3308,2021-01-20,2021,1,20,Wednesday,0,0
3309,2021-01-21,2021,1,21,Thursday,0,0
3310,2021-01-22,2021,1,22,Friday,0,0
3311,2021-01-23,2021,1,23,Saturday,1,0
3312,2021-01-24,2021,1,24,Sunday,1,0
3313,2021-01-25,2021,1,25,Monday,0,0
3314,2021-01-26,2021,1,26,Tuesday,0,0
3315,2021-01-27,2021,1,27,Wednesday,0,0
3316,2021-01-28,2021,1,28,Thursday,0,0
3317,2021-01-29,2021,1,29,Friday,0,0
3318,2021-01-30,2021,1,30,Saturday,1,0
3319,2021-01-31,2021,1,31,Sunday,1,0
3320,2021-02-01,2021,2,1,Monday,0,0
3321,2021-02-02,2021,2,2,Tuesday,0,0
3322,2021-02-03,2021,2,3,Wednesday,0,0
3323,2021-02-04,2021,2,4,Thursday,0,0
3324,2021-02-05,2021,2,5,Friday,0,0
3325,2021-02-06,2021,2,6,Saturday,1,0
3326,2021-02-07,2021,2,7,Sunday,1,0
3327,2021-02-08,2021,2,8,Monday,0,0
3328,2021-02-09,2021,2,9,Tuesday,0,0
3329,2021-02-10,2021,2,10,Wednesday,0,0
3330,2021-02-11,2021,2,11,Thursday,0,0
3331,2021-02-12,2021,2,12,Friday,0,0
3332,2021-02-13,2021,2,13,Saturday,1,0
3333,2021-02-14,2021,2,14,Sunday,1,0
3334,2021-02-15,2021,2,15,Monday,0,0
3335,2021-02-16,2021,2,16,Tuesday,0,0
3336,2021-02-17,2021,2,17,Wednesday,0,0
3337,2021-02-18,2021,2,18,Thursday,0,0
3338,2021-02-19,2021,2,19,Friday,0,0
3339,2021-02-20,2021,2,20,Saturday,1,0
3340,2021-02-21,2021,2,21,Sunday,1,0
3341,2021-02-22,2021,2,22,Monday,0,0
3342,2021-02-23,2021,2,23,Tuesday,0,0
3343,2021-02-24,2021,2,24,Wednesday,0,0
3344,2021-02-25,2021,2,25,Thursday,0,0
3345,2021-02-26,2021,2,26,Friday,0,0
3346,2021-02-27,2021,2,27,Saturday,1,0
3347,2021-02-28,2021,2,28,Sunday,1,0
3348,2021-03-01,2021,3,1,Monday,0,0
3349,2021-03-02,2021,3,2,Tuesday,0,0
3350,2021-03-03,2021,3,3,Wednesday,0,0
3351,2021-03-04,2021,3,4,Thursday,0,0
3352,2021-03-05,2021,3,5,Friday,0,0
3353,2021-03-06,2021,3,6,Saturday,1,0
3354,2021-03-07,2021,3,7,Sunday,1,0
3355,2021-03-08,2021,3,8,Monday,0,0
3356,2021-03-09,2021,3,9,Tuesday,0,0
3357,2021-03-10,2021,3,10,Wednesday,0,0
3358,2021-03-11,2021,3,11,Thursday,0,0
3359,2021-03-12,2021,3,12,Friday,0,0
3360,2021-03-13,2021,3,13,Saturday,1,0
3361,2021-03-14,2021,3,14,Sunday,1,0
3362,2021-03-15,2021,3,15,Monday,0,0
3363,2021-03-16,2021,3,16,Tuesday,0,0
3364,2021-03-17,2021,3,17,Wednesday,0,0
3365,2021-03-18,2021,3,18,Thursday,0,0
3366,2021-03-19,2021,3,19,Friday,0,0
3367,2021-03-20,2021,3,20,Saturday,1,0
3368,2021-03-21,2021,3,21,Sunday,1,0
3369,2021-03-22,2021,3,22,Monday,0,0
3370,2021-03-23,2021,3,23,Tuesday,0,0
3371,2021-03-24,2021,3,24,Wednesday,0,0
3372,2021-03-25,2021,3,25,Thursday,0,0
3373,2021-03-26,2021,3,26,Friday,0,0
3374,2021-03-27,2021,3,27,Saturday,1,0
3375,2021-03-28,2021,3,28,Sunday,1,0
3376,2021-03-29,2021,3,29,Monday,0,0
3377,2021-03-30,2021,3,30,Tuesday,0,0
3378,2021-03-31,2021,3,31,Wednesday,0,0
3379,2021-04-01,2021,4,1,Thursday,0,0
3380,2021-04-02,2021,4,2,Friday,0,0
3381,2021-04-03,2021,4,3,Saturday,1,0
3382,2021-04-04,2021,4,4,Sunday,1,0
3383,2021-04-05,2021,4,5,Monday,0,0
3384,2021-04-06,2021,4,6,Tuesday,0,0
3385,2021-04-07,2021,4,7,Wednesday,0,0
3386,2021-04-08,2021,4,8,Thursday,0,0
3387,2021-04-09,2021,4,9,Friday,0,0
3388,2021-04-10,2021,4,10,Saturday,1,0
3389,2021-04-11,2021,4,11,Sunday,1,0
3390,2021-04-12,2021,4,12,Monday,0,0
3391,2021-04-13,2021,4,13,Tuesday,0,0
3392,2021-04-14,2021,4,14,Wednesday,0,0
3393,2021-04-15,2021,4,15,Thursday,0,0
3394,2021-04-16,2021,4,16,Friday,0,0
3395,2021-04-17,2021,4,17,Saturday,1,0
3396,2021-04-18,2021,4,18,Sunday,1,0
3397,2021-04-19,2021,4,19,Monday,0,0
3398,2021-04-20,2021,4,20,Tuesday,0,0
3399,2021-04-21,2021,4,21,Wednesday,0,0
3400,2021-04-22,2021,4,22,Thursday,0,0
3401,2021-04-23,2021,4,23,Friday,0,0
3402,2021-04-24,2021,4,24,Saturday,1,0
3403,2021-04-25,2021,4,25,Sunday,1,0
